pair	counts	frac	slide_submitter_id
T_cells-endothelial_cells	66	0.25680933852140075	TCGA-EE-A2A2-06A-01-TSA
T_cells-tumor_purity	151	0.24958677685950414	TCGA-EE-A2A2-06A-01-TSA
endothelial_cells-tumor_purity	46	0.08056042031523643	TCGA-EE-A2A2-06A-01-TSA
CAFs-T_cells	297	0.4096551724137931	TCGA-BF-A3DN-01A-01-TSA
CAFs-endothelial_cells	367	0.5743348982785602	TCGA-BF-A3DN-01A-01-TSA
CAFs-tumor_purity	131	0.18347338935574228	TCGA-BF-A3DN-01A-01-TSA
T_cells-endothelial_cells	262	0.41455696202531644	TCGA-BF-A3DN-01A-01-TSA
T_cells-tumor_purity	41	0.059248554913294796	TCGA-BF-A3DN-01A-01-TSA
endothelial_cells-tumor_purity	56	0.08472012102874432	TCGA-BF-A3DN-01A-01-TSA
CAFs-T_cells	137	0.3425	TCGA-D3-A3MU-06A-01-TSA
CAFs-endothelial_cells	382	0.9249394673123487	TCGA-D3-A3MU-06A-01-TSA
CAFs-tumor_purity	252	0.6072289156626506	TCGA-D3-A3MU-06A-01-TSA
T_cells-endothelial_cells	145	0.35108958837772397	TCGA-D3-A3MU-06A-01-TSA
T_cells-tumor_purity	62	0.16847826086956522	TCGA-D3-A3MU-06A-01-TSA
endothelial_cells-tumor_purity	269	0.6420047732696897	TCGA-D3-A3MU-06A-01-TSA
CAFs-T_cells	344	0.39090909090909093	TCGA-D3-A51E-06A-01-TSA
CAFs-endothelial_cells	358	0.5288035450516987	TCGA-D3-A51E-06A-01-TSA
CAFs-tumor_purity	148	0.12824956672443674	TCGA-D3-A51E-06A-01-TSA
T_cells-endothelial_cells	348	0.35765673175745116	TCGA-D3-A51E-06A-01-TSA
T_cells-tumor_purity	256	0.1921921921921922	TCGA-D3-A51E-06A-01-TSA
endothelial_cells-tumor_purity	231	0.19777397260273974	TCGA-D3-A51E-06A-01-TSA
CAFs-T_cells	176	0.2816	TCGA-ER-A2ND-06A-01-TSA
CAFs-endothelial_cells	230	0.5336426914153132	TCGA-ER-A2ND-06A-01-TSA
CAFs-tumor_purity	53	0.08717105263157894	TCGA-ER-A2ND-06A-01-TSA
T_cells-endothelial_cells	132	0.22	TCGA-ER-A2ND-06A-01-TSA
T_cells-tumor_purity	45	0.06550218340611354	TCGA-ER-A2ND-06A-01-TSA
endothelial_cells-tumor_purity	38	0.06859205776173286	TCGA-ER-A2ND-06A-01-TSA
CAFs-T_cells	25	0.07462686567164178	TCGA-FS-A1ZP-06A-01-TSA
CAFs-endothelial_cells	175	0.1714005876591577	TCGA-FS-A1ZP-06A-01-TSA
CAFs-tumor_purity	93	0.09518935516888434	TCGA-FS-A1ZP-06A-01-TSA
T_cells-endothelial_cells	184	0.18003913894324852	TCGA-FS-A1ZP-06A-01-TSA
T_cells-tumor_purity	132	0.13924050632911392	TCGA-FS-A1ZP-06A-01-TSA
endothelial_cells-tumor_purity	891	0.8692682926829268	TCGA-FS-A1ZP-06A-01-TSA
CAFs-T_cells	273	0.6013215859030837	TCGA-GN-A26A-06A-01-TSA
CAFs-endothelial_cells	238	0.54337899543379	TCGA-GN-A26A-06A-01-TSA
CAFs-tumor_purity	139	0.29018789144050106	TCGA-GN-A26A-06A-01-TSA
T_cells-endothelial_cells	188	0.5481049562682215	TCGA-GN-A26A-06A-01-TSA
T_cells-tumor_purity	34	0.0774487471526196	TCGA-GN-A26A-06A-01-TSA
endothelial_cells-tumor_purity	29	0.0737913486005089	TCGA-GN-A26A-06A-01-TSA
CAFs-T_cells	25	0.04424778761061947	TCGA-ER-A194-01A-01-TSA
CAFs-endothelial_cells	564	0.9690721649484536	TCGA-ER-A194-01A-01-TSA
CAFs-tumor_purity	495	0.853448275862069	TCGA-ER-A194-01A-01-TSA
T_cells-endothelial_cells	25	0.043029259896729774	TCGA-ER-A194-01A-01-TSA
T_cells-tumor_purity	3	0.005639097744360902	TCGA-ER-A194-01A-01-TSA
endothelial_cells-tumor_purity	509	0.8745704467353952	TCGA-ER-A194-01A-01-TSA
CAFs-T_cells	150	0.4032258064516129	TCGA-GN-A8LN-01A-01-TSA
CAFs-endothelial_cells	131	0.6858638743455497	TCGA-GN-A8LN-01A-01-TSA
CAFs-tumor_purity	15	0.0410958904109589	TCGA-GN-A8LN-01A-01-TSA
T_cells-endothelial_cells	136	0.3675675675675676	TCGA-GN-A8LN-01A-01-TSA
T_cells-tumor_purity	94	0.2	TCGA-GN-A8LN-01A-01-TSA
endothelial_cells-tumor_purity	8	0.02247191011235955	TCGA-GN-A8LN-01A-01-TSA
CAFs-T_cells	68	0.48226950354609927	TCGA-FS-A1ZS-06A-01-TSA
CAFs-endothelial_cells	117	0.841726618705036	TCGA-FS-A1ZS-06A-01-TSA
CAFs-tumor_purity	42	0.28187919463087246	TCGA-FS-A1ZS-06A-01-TSA
T_cells-endothelial_cells	57	0.4253731343283582	TCGA-FS-A1ZS-06A-01-TSA
T_cells-tumor_purity	12	0.10526315789473684	TCGA-FS-A1ZS-06A-01-TSA
endothelial_cells-tumor_purity	34	0.2446043165467626	TCGA-FS-A1ZS-06A-01-TSA
CAFs-T_cells	47	0.22488038277511962	TCGA-DA-A1I8-06A-01-TSA
CAFs-endothelial_cells	74	0.4539877300613497	TCGA-DA-A1I8-06A-01-TSA
CAFs-tumor_purity	72	0.2975206611570248	TCGA-DA-A1I8-06A-01-TSA
T_cells-endothelial_cells	25	0.16447368421052633	TCGA-DA-A1I8-06A-01-TSA
T_cells-tumor_purity	26	0.11403508771929824	TCGA-DA-A1I8-06A-01-TSA
endothelial_cells-tumor_purity	20	0.09302325581395349	TCGA-DA-A1I8-06A-01-TSA
CAFs-T_cells	299	0.6659242761692651	TCGA-ER-A19D-06A-01-TSA
CAFs-endothelial_cells	342	0.7633928571428571	TCGA-ER-A19D-06A-01-TSA
CAFs-tumor_purity	124	0.20701168614357263	TCGA-ER-A19D-06A-01-TSA
T_cells-endothelial_cells	305	0.6947608200455581	TCGA-ER-A19D-06A-01-TSA
T_cells-tumor_purity	88	0.1494057724957555	TCGA-ER-A19D-06A-01-TSA
endothelial_cells-tumor_purity	123	0.2063758389261745	TCGA-ER-A19D-06A-01-TSA
CAFs-T_cells	272	0.576271186440678	TCGA-EE-A2GS-06A-01-TSA
CAFs-endothelial_cells	366	0.7837259100642399	TCGA-EE-A2GS-06A-01-TSA
CAFs-tumor_purity	199	0.3841698841698842	TCGA-EE-A2GS-06A-01-TSA
T_cells-endothelial_cells	247	0.5771028037383178	TCGA-EE-A2GS-06A-01-TSA
T_cells-tumor_purity	80	0.16701461377870563	TCGA-EE-A2GS-06A-01-TSA
endothelial_cells-tumor_purity	143	0.28316831683168314	TCGA-EE-A2GS-06A-01-TSA
CAFs-T_cells	207	0.4303534303534304	TCGA-EB-A4P0-01A-04-TSD
CAFs-endothelial_cells	271	0.6775	TCGA-EB-A4P0-01A-04-TSD
CAFs-tumor_purity	223	0.28192161820480405	TCGA-EB-A4P0-01A-04-TSD
T_cells-endothelial_cells	188	0.42437923250564336	TCGA-EB-A4P0-01A-04-TSD
T_cells-tumor_purity	182	0.2297979797979798	TCGA-EB-A4P0-01A-04-TSD
endothelial_cells-tumor_purity	177	0.22692307692307692	TCGA-EB-A4P0-01A-04-TSD
CAFs-T_cells	72	0.17955112219451372	TCGA-GN-A4U9-06A-01-TSA
CAFs-endothelial_cells	94	0.24802110817941952	TCGA-GN-A4U9-06A-01-TSA
CAFs-tumor_purity	13	0.02480916030534351	TCGA-GN-A4U9-06A-01-TSA
T_cells-endothelial_cells	285	0.6050955414012739	TCGA-GN-A4U9-06A-01-TSA
T_cells-tumor_purity	260	0.4642857142857143	TCGA-GN-A4U9-06A-01-TSA
endothelial_cells-tumor_purity	241	0.4162348877374784	TCGA-GN-A4U9-06A-01-TSA
CAFs-T_cells	846	0.733102253032929	TCGA-D3-A1Q3-06A-01-TSA
CAFs-endothelial_cells	594	0.6346153846153846	TCGA-D3-A1Q3-06A-01-TSA
CAFs-tumor_purity	18	0.018848167539267015	TCGA-D3-A1Q3-06A-01-TSA
T_cells-endothelial_cells	582	0.5096322241681261	TCGA-D3-A1Q3-06A-01-TSA
T_cells-tumor_purity	48	0.04289544235924933	TCGA-D3-A1Q3-06A-01-TSA
endothelial_cells-tumor_purity	11	0.016034985422740525	TCGA-D3-A1Q3-06A-01-TSA
CAFs-T_cells	310	0.5816135084427767	TCGA-D3-A2JF-06A-01-TS1
CAFs-endothelial_cells	401	0.7972166998011928	TCGA-D3-A2JF-06A-01-TS1
CAFs-tumor_purity	75	0.12975778546712802	TCGA-D3-A2JF-06A-01-TS1
T_cells-endothelial_cells	312	0.5810055865921788	TCGA-D3-A2JF-06A-01-TS1
T_cells-tumor_purity	79	0.15221579961464354	TCGA-D3-A2JF-06A-01-TS1
endothelial_cells-tumor_purity	82	0.14211438474870017	TCGA-D3-A2JF-06A-01-TS1
CAFs-T_cells	52	0.21487603305785125	TCGA-D9-A6EC-06A-01-TS1
CAFs-endothelial_cells	88	0.36363636363636365	TCGA-D9-A6EC-06A-01-TS1
CAFs-tumor_purity	136	0.1842818428184282	TCGA-D9-A6EC-06A-01-TS1
T_cells-endothelial_cells	38	0.20652173913043478	TCGA-D9-A6EC-06A-01-TS1
T_cells-tumor_purity	32	0.043596730245231606	TCGA-D9-A6EC-06A-01-TS1
endothelial_cells-tumor_purity	88	0.12324929971988796	TCGA-D9-A6EC-06A-01-TS1
CAFs-T_cells	378	0.5887850467289719	TCGA-EB-A4OZ-01A-01-TSA
CAFs-endothelial_cells	585	0.9140625	TCGA-EB-A4OZ-01A-01-TSA
CAFs-tumor_purity	212	0.334913112164297	TCGA-EB-A4OZ-01A-01-TSA
T_cells-endothelial_cells	386	0.6059654631083202	TCGA-EB-A4OZ-01A-01-TSA
T_cells-tumor_purity	53	0.08983050847457627	TCGA-EB-A4OZ-01A-01-TSA
endothelial_cells-tumor_purity	214	0.33753943217665616	TCGA-EB-A4OZ-01A-01-TSA
CAFs-T_cells	24	0.22018348623853212	TCGA-GN-A267-06A-02-TSB
CAFs-endothelial_cells	22	0.4583333333333333	TCGA-GN-A267-06A-02-TSB
CAFs-tumor_purity	2	0.021052631578947368	TCGA-GN-A267-06A-02-TSB
T_cells-endothelial_cells	35	0.30701754385964913	TCGA-GN-A267-06A-02-TSB
T_cells-tumor_purity	34	0.23943661971830985	TCGA-GN-A267-06A-02-TSB
endothelial_cells-tumor_purity	7	0.0660377358490566	TCGA-GN-A267-06A-02-TSB
CAFs-T_cells	181	0.40492170022371365	TCGA-EE-A29H-06A-01-TSA
CAFs-endothelial_cells	308	0.7403846153846154	TCGA-EE-A29H-06A-01-TSA
CAFs-tumor_purity	99	0.19111969111969113	TCGA-EE-A29H-06A-01-TSA
T_cells-endothelial_cells	195	0.4421768707482993	TCGA-EE-A29H-06A-01-TSA
T_cells-tumor_purity	36	0.07302231237322515	TCGA-EE-A29H-06A-01-TSA
endothelial_cells-tumor_purity	97	0.18371212121212122	TCGA-EE-A29H-06A-01-TSA
CAFs-T_cells	685	0.4685362517099863	TCGA-3N-A9WC-06A-01-TSA
CAFs-endothelial_cells	214	0.17271993543179984	TCGA-3N-A9WC-06A-01-TSA
CAFs-tumor_purity	181	0.11822338340953625	TCGA-3N-A9WC-06A-01-TSA
T_cells-endothelial_cells	141	0.14343845371312308	TCGA-3N-A9WC-06A-01-TSA
T_cells-tumor_purity	103	0.08046875	TCGA-3N-A9WC-06A-01-TSA
endothelial_cells-tumor_purity	8	0.011747430249632892	TCGA-3N-A9WC-06A-01-TSA
CAFs-T_cells	26	0.05555555555555555	TCGA-FS-A4FC-06A-01-TS1
CAFs-endothelial_cells	194	0.4199134199134199	TCGA-FS-A4FC-06A-01-TS1
CAFs-tumor_purity	391	0.6147798742138365	TCGA-FS-A4FC-06A-01-TS1
T_cells-endothelial_cells	11	0.046413502109704644	TCGA-FS-A4FC-06A-01-TS1
T_cells-tumor_purity	21	0.03511705685618729	TCGA-FS-A4FC-06A-01-TS1
endothelial_cells-tumor_purity	159	0.25562700964630225	TCGA-FS-A4FC-06A-01-TS1
CAFs-T_cells	229	0.37479541734860883	TCGA-EB-A44P-01A-01-TSA
CAFs-endothelial_cells	364	0.621160409556314	TCGA-EB-A44P-01A-01-TSA
CAFs-tumor_purity	311	0.29450757575757575	TCGA-EB-A44P-01A-01-TSA
T_cells-endothelial_cells	245	0.4684512428298279	TCGA-EB-A44P-01A-01-TSA
T_cells-tumor_purity	115	0.10747663551401869	TCGA-EB-A44P-01A-01-TSA
endothelial_cells-tumor_purity	233	0.2193973634651601	TCGA-EB-A44P-01A-01-TSA
CAFs-T_cells	523	0.5298885511651469	TCGA-EB-A44R-06A-04-TSD
CAFs-endothelial_cells	553	0.5602836879432624	TCGA-EB-A44R-06A-04-TSD
CAFs-tumor_purity	427	0.4206896551724138	TCGA-EB-A44R-06A-04-TSD
T_cells-endothelial_cells	393	0.5511921458625526	TCGA-EB-A44R-06A-04-TSD
T_cells-tumor_purity	63	0.06666666666666667	TCGA-EB-A44R-06A-04-TSD
endothelial_cells-tumor_purity	138	0.15333333333333332	TCGA-EB-A44R-06A-04-TSD
CAFs-T_cells	43	0.13395638629283488	TCGA-HR-A5NC-01A-01-TS1
CAFs-endothelial_cells	239	0.7286585365853658	TCGA-HR-A5NC-01A-01-TS1
CAFs-tumor_purity	214	0.5515463917525774	TCGA-HR-A5NC-01A-01-TS1
T_cells-endothelial_cells	41	0.1443661971830986	TCGA-HR-A5NC-01A-01-TS1
T_cells-tumor_purity	27	0.08108108108108109	TCGA-HR-A5NC-01A-01-TS1
endothelial_cells-tumor_purity	179	0.4661458333333333	TCGA-HR-A5NC-01A-01-TS1
CAFs-T_cells	357	0.8602409638554217	TCGA-EE-A2MG-06A-01-TSA
CAFs-endothelial_cells	380	0.9245742092457421	TCGA-EE-A2MG-06A-01-TSA
CAFs-tumor_purity	8	0.01951219512195122	TCGA-EE-A2MG-06A-01-TSA
T_cells-endothelial_cells	336	0.8175182481751825	TCGA-EE-A2MG-06A-01-TSA
T_cells-tumor_purity	6	0.016304347826086956	TCGA-EE-A2MG-06A-01-TSA
endothelial_cells-tumor_purity	2	0.005115089514066497	TCGA-EE-A2MG-06A-01-TSA
CAFs-T_cells	74	0.3756345177664975	TCGA-D3-A5GS-06A-01-TS1
CAFs-endothelial_cells	147	0.7386934673366834	TCGA-D3-A5GS-06A-01-TS1
CAFs-tumor_purity	48	0.20253164556962025	TCGA-D3-A5GS-06A-01-TS1
T_cells-endothelial_cells	72	0.3891891891891892	TCGA-D3-A5GS-06A-01-TS1
T_cells-tumor_purity	5	0.02617801047120419	TCGA-D3-A5GS-06A-01-TS1
endothelial_cells-tumor_purity	36	0.15319148936170213	TCGA-D3-A5GS-06A-01-TS1
CAFs-T_cells	105	0.30973451327433627	TCGA-BF-A5EP-01A-01-TSA
CAFs-endothelial_cells	220	0.5365853658536586	TCGA-BF-A5EP-01A-01-TSA
CAFs-tumor_purity	120	0.22058823529411764	TCGA-BF-A5EP-01A-01-TSA
T_cells-endothelial_cells	105	0.2713178294573643	TCGA-BF-A5EP-01A-01-TSA
T_cells-tumor_purity	30	0.06048387096774194	TCGA-BF-A5EP-01A-01-TSA
endothelial_cells-tumor_purity	187	0.35619047619047617	TCGA-BF-A5EP-01A-01-TSA
CAFs-T_cells	0	0.0	TCGA-FS-A4F2-06A-01-TS1
CAFs-endothelial_cells	11	0.047619047619047616	TCGA-FS-A4F2-06A-01-TS1
CAFs-tumor_purity	12	0.015247776365946633	TCGA-FS-A4F2-06A-01-TS1
T_cells-endothelial_cells	0	0.0	TCGA-FS-A4F2-06A-01-TS1
T_cells-tumor_purity	0	0.0	TCGA-FS-A4F2-06A-01-TS1
endothelial_cells-tumor_purity	219	0.2765151515151515	TCGA-FS-A4F2-06A-01-TS1
CAFs-T_cells	49	0.2768361581920904	TCGA-D9-A3Z4-01A-01-TS1
CAFs-endothelial_cells	76	0.5170068027210885	TCGA-D9-A3Z4-01A-01-TS1
CAFs-tumor_purity	78	0.12264150943396226	TCGA-D9-A3Z4-01A-01-TS1
T_cells-endothelial_cells	50	0.37593984962406013	TCGA-D9-A3Z4-01A-01-TS1
T_cells-tumor_purity	38	0.059748427672955975	TCGA-D9-A3Z4-01A-01-TS1
endothelial_cells-tumor_purity	37	0.0583596214511041	TCGA-D9-A3Z4-01A-01-TS1
CAFs-T_cells	47	0.19747899159663865	TCGA-WE-A8ZY-06A-01-TS1
CAFs-endothelial_cells	42	0.3783783783783784	TCGA-WE-A8ZY-06A-01-TS1
CAFs-tumor_purity	41	0.13486842105263158	TCGA-WE-A8ZY-06A-01-TS1
T_cells-endothelial_cells	23	0.11219512195121951	TCGA-WE-A8ZY-06A-01-TS1
T_cells-tumor_purity	69	0.19658119658119658	TCGA-WE-A8ZY-06A-01-TS1
endothelial_cells-tumor_purity	9	0.03225806451612903	TCGA-WE-A8ZY-06A-01-TS1
CAFs-T_cells	96	0.5423728813559322	TCGA-D3-A1Q4-06A-01-TSA
CAFs-endothelial_cells	153	0.8315217391304348	TCGA-D3-A1Q4-06A-01-TSA
CAFs-tumor_purity	21	0.09905660377358491	TCGA-D3-A1Q4-06A-01-TSA
T_cells-endothelial_cells	97	0.5418994413407822	TCGA-D3-A1Q4-06A-01-TSA
T_cells-tumor_purity	6	0.03614457831325301	TCGA-D3-A1Q4-06A-01-TSA
endothelial_cells-tumor_purity	23	0.107981220657277	TCGA-D3-A1Q4-06A-01-TSA
CAFs-T_cells	20	0.1652892561983471	TCGA-FS-A1Z3-06A-01-TSA
CAFs-endothelial_cells	50	0.24752475247524752	TCGA-FS-A1Z3-06A-01-TSA
CAFs-tumor_purity	56	0.06349206349206349	TCGA-FS-A1Z3-06A-01-TSA
T_cells-endothelial_cells	11	0.07051282051282051	TCGA-FS-A1Z3-06A-01-TSA
T_cells-tumor_purity	4	0.004711425206124852	TCGA-FS-A1Z3-06A-01-TSA
endothelial_cells-tumor_purity	99	0.11445086705202312	TCGA-FS-A1Z3-06A-01-TSA
CAFs-T_cells	44	0.2603550295857988	TCGA-EE-A3AD-06A-01-TSA
CAFs-endothelial_cells	126	0.6116504854368932	TCGA-EE-A3AD-06A-01-TSA
CAFs-tumor_purity	119	0.3333333333333333	TCGA-EE-A3AD-06A-01-TSA
T_cells-endothelial_cells	44	0.21674876847290642	TCGA-EE-A3AD-06A-01-TSA
T_cells-tumor_purity	35	0.09831460674157304	TCGA-EE-A3AD-06A-01-TSA
endothelial_cells-tumor_purity	155	0.43661971830985913	TCGA-EE-A3AD-06A-01-TSA
CAFs-T_cells	56	0.08931419457735247	TCGA-D3-A8GC-06A-01-TSA
CAFs-endothelial_cells	116	0.25272331154684097	TCGA-D3-A8GC-06A-01-TSA
CAFs-tumor_purity	104	0.13903743315508021	TCGA-D3-A8GC-06A-01-TSA
T_cells-endothelial_cells	35	0.09859154929577464	TCGA-D3-A8GC-06A-01-TSA
T_cells-tumor_purity	48	0.07754442649434572	TCGA-D3-A8GC-06A-01-TSA
endothelial_cells-tumor_purity	11	0.020072992700729927	TCGA-D3-A8GC-06A-01-TSA
CAFs-T_cells	163	0.36961451247165533	TCGA-EE-A183-06A-01-TS1
CAFs-endothelial_cells	231	0.3333333333333333	TCGA-EE-A183-06A-01-TS1
CAFs-tumor_purity	87	0.11836734693877551	TCGA-EE-A183-06A-01-TS1
T_cells-endothelial_cells	346	0.4914772727272727	TCGA-EE-A183-06A-01-TS1
T_cells-tumor_purity	134	0.16461916461916462	TCGA-EE-A183-06A-01-TS1
endothelial_cells-tumor_purity	450	0.5501222493887531	TCGA-EE-A183-06A-01-TS1
CAFs-T_cells	33	0.3333333333333333	TCGA-EE-A3JE-06A-01-TSA
CAFs-endothelial_cells	30	0.5	TCGA-EE-A3JE-06A-01-TSA
CAFs-tumor_purity	2	0.016	TCGA-EE-A3JE-06A-01-TSA
T_cells-endothelial_cells	48	0.4528301886792453	TCGA-EE-A3JE-06A-01-TSA
T_cells-tumor_purity	32	0.20125786163522014	TCGA-EE-A3JE-06A-01-TSA
endothelial_cells-tumor_purity	12	0.08759124087591241	TCGA-EE-A3JE-06A-01-TSA
CAFs-T_cells	393	0.4522439585730725	TCGA-BF-A5ER-01A-01-TS1
CAFs-endothelial_cells	681	0.6382380506091846	TCGA-BF-A5ER-01A-01-TS1
CAFs-tumor_purity	319	0.33438155136268344	TCGA-BF-A5ER-01A-01-TS1
T_cells-endothelial_cells	571	0.5371589840075258	TCGA-BF-A5ER-01A-01-TS1
T_cells-tumor_purity	191	0.19731404958677687	TCGA-BF-A5ER-01A-01-TS1
endothelial_cells-tumor_purity	572	0.5330848089468779	TCGA-BF-A5ER-01A-01-TS1
CAFs-T_cells	199	0.3509700176366843	TCGA-EE-A2GC-06A-01-TSA
CAFs-endothelial_cells	57	0.19256756756756757	TCGA-EE-A2GC-06A-01-TSA
CAFs-tumor_purity	116	0.14009661835748793	TCGA-EE-A2GC-06A-01-TSA
T_cells-endothelial_cells	46	0.09292929292929293	TCGA-EE-A2GC-06A-01-TSA
T_cells-tumor_purity	205	0.22114347357065803	TCGA-EE-A2GC-06A-01-TSA
endothelial_cells-tumor_purity	15	0.02130681818181818	TCGA-EE-A2GC-06A-01-TSA
CAFs-T_cells	246	0.3961352657004831	TCGA-EE-A17X-06A-01-TS1
CAFs-endothelial_cells	257	0.40219092331768386	TCGA-EE-A17X-06A-01-TS1
CAFs-tumor_purity	17	0.033663366336633666	TCGA-EE-A17X-06A-01-TS1
T_cells-endothelial_cells	527	0.7401685393258427	TCGA-EE-A17X-06A-01-TS1
T_cells-tumor_purity	106	0.13965744400527008	TCGA-EE-A17X-06A-01-TS1
endothelial_cells-tumor_purity	145	0.19359145527369825	TCGA-EE-A17X-06A-01-TS1
CAFs-T_cells	57	0.10233393177737882	TCGA-EB-A82C-01A-01-TSA
CAFs-endothelial_cells	73	0.13957934990439771	TCGA-EB-A82C-01A-01-TSA
CAFs-tumor_purity	472	0.5064377682403434	TCGA-EB-A82C-01A-01-TSA
T_cells-endothelial_cells	24	0.16901408450704225	TCGA-EB-A82C-01A-01-TSA
T_cells-tumor_purity	42	0.045064377682403435	TCGA-EB-A82C-01A-01-TSA
endothelial_cells-tumor_purity	45	0.04939626783754116	TCGA-EB-A82C-01A-01-TSA
CAFs-T_cells	106	0.1930783242258652	TCGA-WE-A8ZN-06A-01-TS1
CAFs-endothelial_cells	96	0.2689075630252101	TCGA-WE-A8ZN-06A-01-TS1
CAFs-tumor_purity	0	0.0	TCGA-WE-A8ZN-06A-01-TS1
T_cells-endothelial_cells	340	0.6115107913669064	TCGA-WE-A8ZN-06A-01-TS1
T_cells-tumor_purity	80	0.13793103448275862	TCGA-WE-A8ZN-06A-01-TS1
endothelial_cells-tumor_purity	26	0.06018518518518518	TCGA-WE-A8ZN-06A-01-TS1
CAFs-T_cells	29	0.03825857519788918	TCGA-GN-A8LL-06A-02-TS2
CAFs-endothelial_cells	30	0.035211267605633804	TCGA-GN-A8LL-06A-02-TS2
CAFs-tumor_purity	0	0.0	TCGA-GN-A8LL-06A-02-TS2
T_cells-endothelial_cells	609	0.6102204408817635	TCGA-GN-A8LL-06A-02-TS2
T_cells-tumor_purity	107	0.1171960569550931	TCGA-GN-A8LL-06A-02-TS2
endothelial_cells-tumor_purity	149	0.15424430641821946	TCGA-GN-A8LL-06A-02-TS2
CAFs-T_cells	139	0.25504587155963304	TCGA-D3-A3C3-06A-01-TSA
CAFs-endothelial_cells	132	0.3464566929133858	TCGA-D3-A3C3-06A-01-TSA
CAFs-tumor_purity	33	0.062146892655367235	TCGA-D3-A3C3-06A-01-TSA
T_cells-endothelial_cells	261	0.4223300970873786	TCGA-D3-A3C3-06A-01-TSA
T_cells-tumor_purity	227	0.3229018492176387	TCGA-D3-A3C3-06A-01-TSA
endothelial_cells-tumor_purity	150	0.24630541871921183	TCGA-D3-A3C3-06A-01-TSA
CAFs-T_cells	178	0.22617534942820838	TCGA-EB-A5SE-01A-01-TSA
CAFs-endothelial_cells	582	0.7329974811083123	TCGA-EB-A5SE-01A-01-TSA
CAFs-tumor_purity	326	0.26375404530744334	TCGA-EB-A5SE-01A-01-TSA
T_cells-endothelial_cells	154	0.21182943603851445	TCGA-EB-A5SE-01A-01-TSA
T_cells-tumor_purity	71	0.071285140562249	TCGA-EB-A5SE-01A-01-TSA
endothelial_cells-tumor_purity	270	0.22350993377483444	TCGA-EB-A5SE-01A-01-TSA
CAFs-T_cells	115	0.4107142857142857	TCGA-FS-A1Z0-06A-01-TSA
CAFs-endothelial_cells	154	0.38596491228070173	TCGA-FS-A1Z0-06A-01-TSA
CAFs-tumor_purity	136	0.18862690707350901	TCGA-FS-A1Z0-06A-01-TSA
T_cells-endothelial_cells	123	0.31297709923664124	TCGA-FS-A1Z0-06A-01-TSA
T_cells-tumor_purity	93	0.1279229711141678	TCGA-FS-A1Z0-06A-01-TSA
endothelial_cells-tumor_purity	255	0.35269709543568467	TCGA-FS-A1Z0-06A-01-TSA
CAFs-T_cells	116	0.2184557438794727	TCGA-GN-A4U5-01A-01-TSA
CAFs-endothelial_cells	160	0.48484848484848486	TCGA-GN-A4U5-01A-01-TSA
CAFs-tumor_purity	196	0.23305588585017836	TCGA-GN-A4U5-01A-01-TSA
T_cells-endothelial_cells	62	0.1222879684418146	TCGA-GN-A4U5-01A-01-TSA
T_cells-tumor_purity	187	0.20129171151776104	TCGA-GN-A4U5-01A-01-TSA
endothelial_cells-tumor_purity	154	0.19130434782608696	TCGA-GN-A4U5-01A-01-TSA
CAFs-T_cells	200	0.24752475247524752	TCGA-EB-A553-01A-01-TSA
CAFs-endothelial_cells	758	0.8115631691648822	TCGA-EB-A553-01A-01-TSA
CAFs-tumor_purity	367	0.395048439181916	TCGA-EB-A553-01A-01-TSA
T_cells-endothelial_cells	214	0.23311546840958605	TCGA-EB-A553-01A-01-TSA
T_cells-tumor_purity	27	0.0380818053596615	TCGA-EB-A553-01A-01-TSA
endothelial_cells-tumor_purity	449	0.4624098867147271	TCGA-EB-A553-01A-01-TSA
CAFs-T_cells	119	0.4897119341563786	TCGA-EB-A6L9-06A-01-TSA
CAFs-endothelial_cells	171	0.5979020979020979	TCGA-EB-A6L9-06A-01-TSA
CAFs-tumor_purity	19	0.07851239669421488	TCGA-EB-A6L9-06A-01-TSA
T_cells-endothelial_cells	172	0.5791245791245792	TCGA-EB-A6L9-06A-01-TSA
T_cells-tumor_purity	21	0.08333333333333333	TCGA-EB-A6L9-06A-01-TSA
endothelial_cells-tumor_purity	81	0.28222996515679444	TCGA-EB-A6L9-06A-01-TSA
CAFs-T_cells	270	0.4918032786885246	TCGA-EE-A182-06A-01-TSA
CAFs-endothelial_cells	367	0.6295025728987993	TCGA-EE-A182-06A-01-TSA
CAFs-tumor_purity	105	0.2292576419213974	TCGA-EE-A182-06A-01-TSA
T_cells-endothelial_cells	430	0.7583774250440917	TCGA-EE-A182-06A-01-TSA
T_cells-tumor_purity	55	0.0990990990990991	TCGA-EE-A182-06A-01-TSA
endothelial_cells-tumor_purity	129	0.2107843137254902	TCGA-EE-A182-06A-01-TSA
CAFs-T_cells	211	0.4203187250996016	TCGA-ER-A1A1-06A-01-TSA
CAFs-endothelial_cells	205	0.42355371900826444	TCGA-ER-A1A1-06A-01-TSA
CAFs-tumor_purity	0	0.0	TCGA-ER-A1A1-06A-01-TSA
T_cells-endothelial_cells	465	0.9064327485380117	TCGA-ER-A1A1-06A-01-TSA
T_cells-tumor_purity	0	0.0	TCGA-ER-A1A1-06A-01-TSA
endothelial_cells-tumor_purity	4	0.008298755186721992	TCGA-ER-A1A1-06A-01-TSA
CAFs-T_cells	145	0.24369747899159663	TCGA-D3-A1Q9-06A-01-TSA
